dataset_id,feature_key,scope,fold,model_id,random_policy,random_structure,group,term,paired_term,variance,stddev_or_correlation,variance_below_1e_8,singular,convergence
B23,tr_24::between_type_phoneme,cv_train,0.0,M_condition,registered,participant_item_intercepts_with_fixed_talker_block,participant_id,(Intercept),,0.378656838736337,0.615350988246819,False,False,ok
B23,tr_24::between_type_phoneme,cv_train,0.0,M_condition,registered,participant_item_intercepts_with_fixed_talker_block,analysis_item_id,(Intercept),,1.3127895648925,1.14577029324926,False,False,ok
B23,tr_24::between_type_phoneme,cv_train,0.0,M_joint,registered,participant_item_intercepts_with_fixed_talker_block,participant_id,(Intercept),,0.378656838736337,0.615350988246819,False,False,ok
B23,tr_24::between_type_phoneme,cv_train,0.0,M_joint,registered,participant_item_intercepts_with_fixed_talker_block,analysis_item_id,(Intercept),,1.3127895648925,1.14577029324926,False,False,ok
B23,tr_24::between_type_phoneme,cv_train,0.0,M_null,registered,participant_item_intercepts_with_fixed_talker_block,participant_id,(Intercept),,0.422793140446051,0.650225453551344,False,False,ok
B23,tr_24::between_type_phoneme,cv_train,0.0,M_null,registered,participant_item_intercepts_with_fixed_talker_block,analysis_item_id,(Intercept),,1.31309919485827,1.14590540397463,False,False,ok
B23,tr_24::between_type_phoneme,cv_train,0.0,M_predictor,registered,participant_item_intercepts_with_fixed_talker_block,participant_id,(Intercept),,0.404265688129596,0.635818911428086,False,False,ok
B23,tr_24::between_type_phoneme,cv_train,0.0,M_predictor,registered,participant_item_intercepts_with_fixed_talker_block,analysis_item_id,(Intercept),,1.31290853101137,1.14582220741761,False,False,ok
B23,tr_24::between_type_phoneme,cv_train,1.0,M_condition,registered,participant_item_intercepts_with_fixed_talker_block,participant_id,(Intercept),,0.502948189582988,0.709188402036432,False,False,ok
B23,tr_24::between_type_phoneme,cv_train,1.0,M_condition,registered,participant_item_intercepts_with_fixed_talker_block,analysis_item_id,(Intercept),,1.26027618405165,1.1226202314459,False,False,ok
B23,tr_24::between_type_phoneme,cv_train,1.0,M_joint,registered,participant_item_intercepts_with_fixed_talker_block,participant_id,(Intercept),,0.468757950159506,0.684659002832437,False,False,ok
B23,tr_24::between_type_phoneme,cv_train,1.0,M_joint,registered,participant_item_intercepts_with_fixed_talker_block,analysis_item_id,(Intercept),,1.26035572963546,1.12265565942343,False,False,ok
B23,tr_24::between_type_phoneme,cv_train,1.0,M_null,registered,participant_item_intercepts_with_fixed_talker_block,participant_id,(Intercept),,0.520240138306088,0.721276741830823,False,False,ok
B23,tr_24::between_type_phoneme,cv_train,1.0,M_null,registered,participant_item_intercepts_with_fixed_talker_block,analysis_item_id,(Intercept),,1.26029725775484,1.12262961735153,False,False,ok
